,,,,,,,,,,,,,,,,
,,,,,,,On Stream,,,,,,,,,
,,,,,,,,0,NOTHOST,,,,,,,
0,0,0,0,,,,,0,NOTHOST,,,,,,,
,,,,,,,,0,NOTHOST,,,,,,,
0,0,0,0,0,,,,0,NOTHOST,,,,,,,
0,0,0,0,0,,,,,,,,,,,,
,,,,,,,,0,NOTHOST,,,,,,,
0,0,0,0,0,0,0,,0,NOTHOST,,,,,,,
0,0,0,0,0,0,0,,0,NOTHOST,,,,,,,
,,,,,,,,0,NOTHOST,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,On Stream,,,,,,,,,
,,,,,,,,0,NOTHOST,,,,,,,
,,,,,,,,0,NOTHOST,,,,,,,
,,,,,,,,0,NOTHOST,,,,,,,
0,0,0,0,,,,,0,NOTHOST,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,0,NOTHOST,,,,,,,
0,0,0,0,0,0,0,,0,NOTHOST,,,,,,,
0,0,0,0,0,0,0,,0,NOTHOST,,,,,,,
,,,,,,,,0,NOTHOST,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1,1,HP,Biolab,SSOF,237,10,On Stream,SSOF,NOTHOST,Caio,43,35,5,5,,
1,1,HP,Biolab,Virtue Gaming,187,,,SSOF,NOTHOST,Carlao,32,31,10,5,,
,,,,,,,,SSOF,NOTHOST,Le,30,28,4,1,,
1,1,HP,Biolab,SSOF,,,,SSOF,NOTHOST,Hx,34,32,9,1,,
1,1,HP,Biolab,Virtue Gaming,,,,,,,,,,,,
,,,,,,,,Virtue Gaming,NOTHOST,Rafa,26,36,8,2,,
1,1,HP,Biolab,SSOF,237,TRUE,W,Virtue Gaming,NOTHOST,RxcK,22,38,4,5,,
1,1,HP,Biolab,Virtue Gaming,187,FALSE,L,Virtue Gaming,NOTHOST,VrTChamp,52,32,10,8,,
,,,,,,,,Virtue Gaming,NOTHOST,CocoLander,25,33,9,6,,
,,,,,,,,,,,,,,,,
,,,,,,,On Stream,,,,,,,,,
1,2,SnD,Solar,SSOF,6,9.54,,SSOF,NOTHOST,Caio,8,9,1,,,3
,,,,,,,,SSOF,NOTHOST,Carlao,9,5,2,,3,
,,,,,,,,SSOF,NOTHOST,Le,5,11,,,1,
1,2,SnD,Solar,Virtue Gaming,5,,,SSOF,NOTHOST,Hx,9,11,,,2,3
,,,,,,,,,,,,,,,,
,,,,,,,,Virtue Gaming,NOTHOST,Rafa,7,9,,,2,1
1,2,SnD,Solar,SSOF,6,FALSE,W,Virtue Gaming,NOTHOST,RxcK,10,8,,,2,1
1,2,SnD,Solar,Virtue Gaming,5,TRUE,L,Virtue Gaming,NOTHOST,VrTChamp,10,7,1,1,2,1
,,,,,,,,Virtue Gaming,NOTHOST,CocoLander,9,7,,,,2
,,,,,,,,,,,,,,,,
,,,,,,,Off Stream,,,,,,,,,
1,3,CTF,Retreat,SSOF,1,10,,SSOF,NOTHOST,Caio,,,,,,
,,,,,,,,SSOF,NOTHOST,Carlao,,,,,,
,,,,,,,,SSOF,NOTHOST,Le,,,,,,
1,3,CTF,Retreat,Virtue Gaming,,,,SSOF,NOTHOST,Hx,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,Virtue Gaming,NOTHOST,Rafa,,,,,,
1,3,CTF,Retreat,SSOF,1,0,W,Virtue Gaming,NOTHOST,RxcK,,,,,,
1,3,CTF,Retreat,Virtue Gaming,0,0,L,Virtue Gaming,NOTHOST,VrTChamp,,,,,,
,,,,,,,,Virtue Gaming,NOTHOST,CocoLander,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,On Stream,,,,,,,,,
,,,,,,,,0,NOTHOST,,,,,,,
0,0,0,0,,,,,0,NOTHOST,,,,,,,
,,,,,,,,0,NOTHOST,,,,,,,
0,0,0,0,0,,,,0,NOTHOST,,,,,,,
0,0,0,0,0,,,,,,,,,,,,
,,,,,,,,0,NOTHOST,,,,,,,
0,0,0,0,0,0,0,,0,NOTHOST,,,,,,,
0,0,0,0,0,0,0,,0,NOTHOST,,,,,,,
,,,,,,,,0,NOTHOST,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,On Stream,,,,,,,,,
,,,,,,,,0,NOTHOST,,,,,,,
,,,,,,,,0,NOTHOST,,,,,,,
,,,,,,,,0,NOTHOST,,,,,,,
0,0,0,0,,,,,0,NOTHOST,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,0,NOTHOST,,,,,,,
0,0,0,0,0,0,0,,0,NOTHOST,,,,,,,
0,0,0,0,0,0,0,,0,NOTHOST,,,,,,,
,,,,,,,,0,NOTHOST,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1,1,HP,Solar,Brazilla,250,9.21,On Stream,Brazilla,NOTHOST,Nikko,36,21,3,1,,
1,1,HP,Solar,DOGS,87,,,Brazilla,NOTHOST,ForTunaTo,34,28,9,3,,
,,,,,,,,Brazilla,NOTHOST,iRapp,31,27,5,2,,
1,1,HP,Solar,Brazilla,,,,Brazilla,NOTHOST,STAL1ZY,32,24,14,4,,
